ip,date,Sent,sicmp,sudp,stcp,sftp,shttp,ssmtp,Received,ricmp,rudp,rtcp,rftp,rhttp,rsmtp
70,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
166,1525057459,58893,0,229,58664,0,58092,0,102918,400,0,102518,0,101942,0
200,1525057459,28689,0,26417,2272,0,2272,0,64502,0,59955,4547,0,4547,0
50,1525057459,129596,0,229,129367,0,125497,0,142654,0,0,142654,0,136034,0
62,1525057459,10354,0,697,9657,0,9657,0,28448,0,0,28448,0,28448,0
77,1525057459,11625,0,6803,4822,0,1526,0,4196,0,0,4196,0,4196,0
251,1525057459,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525057459,14328,0,229,14099,0,14099,0,32105,0,0,32105,0,32105,0
63,1525057459,463,0,463,0,0,0,0,0,0,0,0,0,0,0
69,1525057459,2394,0,234,2160,0,2160,0,4547,0,0,4547,0,4547,0
59,1525057459,2389,0,229,2160,0,2160,0,4547,0,0,4547,0,4547,0
58,1525057459,5289,0,229,5060,0,5060,0,4968,0,0,4968,0,4968,0
53,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525057459,8324,0,250,8074,0,8074,0,14981,0,0,14981,0,14981,0
190,1525057459,4824,0,229,4595,0,4595,0,12618,0,0,12618,0,12618,0
51,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
250,1525057459,70443,31752,760,37931,0,37931,0,68763,31752,760,36251,0,36251,0
0.0.0.0,1525057459,514285,64656,71964,377665,0,369459,0,1065118,64300,100841,899977,0,892781,0
1,1525057459,31752,31752,0,0,0,0,0,31752,31752,0,0,0,0,0
65,1525057459,27854,0,25758,2096,0,2096,0,4547,0,0,4547,0,4547,0
255,1525057459,0,0,0,0,0,0,0,37009,0,37009,0,0,0,0
70,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
166,1525057459,58893,0,229,58664,0,58092,0,102918,400,0,102518,0,101942,0
200,1525057459,28689,0,26417,2272,0,2272,0,64502,0,59955,4547,0,4547,0
50,1525057459,129596,0,229,129367,0,125497,0,142654,0,0,142654,0,136034,0
62,1525057459,10354,0,697,9657,0,9657,0,28448,0,0,28448,0,28448,0
77,1525057459,11625,0,6803,4822,0,1526,0,4196,0,0,4196,0,4196,0
251,1525057459,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525057459,14328,0,229,14099,0,14099,0,32105,0,0,32105,0,32105,0
63,1525057459,463,0,463,0,0,0,0,0,0,0,0,0,0,0
69,1525057459,2394,0,234,2160,0,2160,0,4547,0,0,4547,0,4547,0
59,1525057459,2389,0,229,2160,0,2160,0,4547,0,0,4547,0,4547,0
58,1525057459,5289,0,229,5060,0,5060,0,4968,0,0,4968,0,4968,0
53,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525057459,8324,0,250,8074,0,8074,0,14981,0,0,14981,0,14981,0
190,1525057459,4824,0,229,4595,0,4595,0,12618,0,0,12618,0,12618,0
51,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525057459,229,0,229,0,0,0,0,0,0,0,0,0,0,0
65,1525058060,62194,0,22932,39262,0,39262,0,537195,0,0,537195,0,537195,0
0.0.0.0,1525058060,477464,63588,76245,337631,0,329585,0,1226082,63848,119257,1042977,0,1035925,0
255,1525058060,0,0,0,0,0,0,0,32636,0,32636,0,0,0,0
250,1525058060,40410,31724,912,7774,0,7774,0,47327,31724,760,14843,0,14843,0
1,1525058060,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525058060,24207,0,24207,0,0,0,0,51852,0,51852,0,0,0,0
77,1525058060,10196,0,6803,3393,0,153,0,165,0,0,165,0,165,0
50,1525058060,131464,0,229,131235,0,127365,0,133254,0,0,133254,0,126634,0
166,1525058060,76466,0,11285,65181,0,64869,0,159556,0,29564,129992,0,129560,0
251,1525058060,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525058060,10469,0,229,10240,0,10240,0,23091,0,0,23091,0,23091,0
79,1525058060,330,0,250,80,0,80,0,40,0,0,40,0,40,0
69,1525058060,1526,0,0,1526,0,1526,0,4196,0,0,4196,0,4196,0
190,1525058060,26893,0,229,26664,0,26664,0,85884,0,0,85884,0,85884,0
70,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525058060,4335,0,229,4106,0,4106,0,4968,0,0,4968,0,4968,0
54,1525058060,3938,0,0,3938,0,3938,0,8863,0,0,8863,0,8863,0
53,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525058060,234,0,234,0,0,0,0,0,0,0,0,0,0,0
62,1525058060,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
58,1525058060,3866,0,0,3866,0,3866,0,8759,0,0,8759,0,8759,0
51,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
65,1525058060,62194,0,22932,39262,0,39262,0,537195,0,0,537195,0,537195,0
0.0.0.0,1525058060,477464,63588,76245,337631,0,329585,0,1226082,63848,119257,1042977,0,1035925,0
255,1525058060,0,0,0,0,0,0,0,32636,0,32636,0,0,0,0
250,1525058060,40410,31724,912,7774,0,7774,0,47327,31724,760,14843,0,14843,0
1,1525058060,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525058060,24207,0,24207,0,0,0,0,51852,0,51852,0,0,0,0
77,1525058060,10196,0,6803,3393,0,153,0,165,0,0,165,0,165,0
50,1525058060,131464,0,229,131235,0,127365,0,133254,0,0,133254,0,126634,0
166,1525058060,76466,0,11285,65181,0,64869,0,159556,0,29564,129992,0,129560,0
251,1525058060,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525058060,10469,0,229,10240,0,10240,0,23091,0,0,23091,0,23091,0
79,1525058060,330,0,250,80,0,80,0,40,0,0,40,0,40,0
69,1525058060,1526,0,0,1526,0,1526,0,4196,0,0,4196,0,4196,0
190,1525058060,26893,0,229,26664,0,26664,0,85884,0,0,85884,0,85884,0
70,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525058060,4335,0,229,4106,0,4106,0,4968,0,0,4968,0,4968,0
54,1525058060,3938,0,0,3938,0,3938,0,8863,0,0,8863,0,8863,0
53,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525058060,234,0,234,0,0,0,0,0,0,0,0,0,0,0
62,1525058060,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
58,1525058060,3866,0,0,3866,0,3866,0,8759,0,0,8759,0,8759,0
51,1525058060,229,0,229,0,0,0,0,0,0,0,0,0,0,0
250,1525058661,41464,31724,912,8828,0,8828,0,55105,31724,836,22545,0,22545,0
0.0.0.0,1525058661,450926,63588,69392,317946,0,296244,0,701829,63848,97246,540735,0,519287,0
1,1525058661,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
50,1525058661,139315,0,0,139315,0,121893,0,111449,0,0,111449,0,90433,0
200,1525058661,25119,0,25119,0,0,0,0,58552,0,58552,0,0,0,0
255,1525058661,0,0,0,0,0,0,0,37858,0,37858,0,0,0,0
65,1525058661,33608,0,28098,5510,0,5510,0,8164,0,0,8164,0,8164,0
63,1525058661,3006,0,791,2215,0,2215,0,4582,0,0,4582,0,4582,0
77,1525058661,16814,0,6803,10011,0,6667,0,9465,0,0,9465,0,9465,0
166,1525058661,54456,0,0,54456,0,53988,0,85635,400,0,85235,0,84803,0
251,1525058661,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
58,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
55,1525058661,9519,0,229,9290,0,9290,0,18649,0,0,18649,0,18649,0
62,1525058661,7169,0,229,6940,0,6940,0,26234,0,0,26234,0,26234,0
52,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525058661,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
190,1525058661,41361,0,0,41361,0,41361,0,188057,0,0,188057,0,188057,0
70,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525058661,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
59,1525058661,1743,0,229,1514,0,1514,0,4168,0,0,4168,0,4168,0
53,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
250,1525058661,41464,31724,912,8828,0,8828,0,55105,31724,836,22545,0,22545,0
0.0.0.0,1525058661,450926,63588,69392,317946,0,296244,0,701829,63848,97246,540735,0,519287,0
1,1525058661,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
50,1525058661,139315,0,0,139315,0,121893,0,111449,0,0,111449,0,90433,0
200,1525058661,25119,0,25119,0,0,0,0,58552,0,58552,0,0,0,0
255,1525058661,0,0,0,0,0,0,0,37858,0,37858,0,0,0,0
65,1525058661,33608,0,28098,5510,0,5510,0,8164,0,0,8164,0,8164,0
63,1525058661,3006,0,791,2215,0,2215,0,4582,0,0,4582,0,4582,0
77,1525058661,16814,0,6803,10011,0,6667,0,9465,0,0,9465,0,9465,0
166,1525058661,54456,0,0,54456,0,53988,0,85635,400,0,85235,0,84803,0
251,1525058661,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
58,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
55,1525058661,9519,0,229,9290,0,9290,0,18649,0,0,18649,0,18649,0
62,1525058661,7169,0,229,6940,0,6940,0,26234,0,0,26234,0,26234,0
52,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525058661,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
190,1525058661,41361,0,0,41361,0,41361,0,188057,0,0,188057,0,188057,0
70,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525058661,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
59,1525058661,1743,0,229,1514,0,1514,0,4168,0,0,4168,0,4168,0
53,1525058661,229,0,229,0,0,0,0,0,0,0,0,0,0,0
251,1525059262,4987,0,4987,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525059262,559880,64516,72633,422731,0,414477,0,9892512,64188,99538,9728786,0,9721590,0
255,1525059262,0,0,0,0,0,0,0,40826,0,40826,0,0,0,0
250,1525059262,205277,31696,760,172821,0,172821,0,9389134,31696,684,9356754,0,9356754,0
1,1525059262,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
200,1525059262,27643,0,23785,3858,0,3858,0,64598,0,55775,8823,0,8823,0
50,1525059262,129807,0,229,129578,0,125708,0,105930,0,0,105930,0,99310,0
65,1525059262,29580,0,29580,0,0,0,0,0,0,0,0,0,0,0
62,1525059262,4426,0,229,4197,0,4197,0,23477,0,0,23477,0,23477,0
166,1525059262,61558,0,229,61329,0,60913,0,77292,0,0,77292,0,76716,0
77,1525059262,10147,0,6803,3344,0,0,0,0,0,0,0,0,0,0
79,1525059262,250,0,250,0,0,0,0,0,0,0,0,0,0,0
55,1525059262,16645,0,0,16645,0,16645,0,35913,0,0,35913,0,35913,0
63,1525059262,463,0,463,0,0,0,0,0,0,0,0,0,0,0
190,1525059262,383,0,229,154,0,154,0,166,0,0,166,0,166,0
51,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525059262,1881,0,229,1652,0,1652,0,4316,0,0,4316,0,4316,0
52,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
70,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
251,1525059262,4987,0,4987,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525059262,559880,64516,72633,422731,0,414477,0,9892512,64188,99538,9728786,0,9721590,0
255,1525059262,0,0,0,0,0,0,0,40826,0,40826,0,0,0,0
250,1525059262,205277,31696,760,172821,0,172821,0,9389134,31696,684,9356754,0,9356754,0
1,1525059262,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
200,1525059262,27643,0,23785,3858,0,3858,0,64598,0,55775,8823,0,8823,0
50,1525059262,129807,0,229,129578,0,125708,0,105930,0,0,105930,0,99310,0
65,1525059262,29580,0,29580,0,0,0,0,0,0,0,0,0,0,0
62,1525059262,4426,0,229,4197,0,4197,0,23477,0,0,23477,0,23477,0
166,1525059262,61558,0,229,61329,0,60913,0,77292,0,0,77292,0,76716,0
77,1525059262,10147,0,6803,3344,0,0,0,0,0,0,0,0,0,0
79,1525059262,250,0,250,0,0,0,0,0,0,0,0,0,0,0
55,1525059262,16645,0,0,16645,0,16645,0,35913,0,0,35913,0,35913,0
63,1525059262,463,0,463,0,0,0,0,0,0,0,0,0,0,0
190,1525059262,383,0,229,154,0,154,0,166,0,0,166,0,166,0
51,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525059262,1881,0,229,1652,0,1652,0,4316,0,0,4316,0,4316,0
52,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
70,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525059262,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525059863,419922,63476,82148,274298,0,266196,0,657063,63736,134457,458870,0,451818,0
250,1525059863,38758,31668,988,6102,0,6102,0,51634,31668,836,19130,0,19130,0
1,1525059863,31668,31668,0,0,0,0,0,31668,31668,0,0,0,0,0
65,1525059863,47070,0,28704,18366,0,18366,0,44238,0,0,44238,0,44238,0
255,1525059863,0,0,0,0,0,0,0,38566,0,38566,0,0,0,0
50,1525059863,120088,0,229,119859,0,115989,0,96341,0,0,96341,0,89721,0
200,1525059863,25127,0,25047,80,0,80,0,60954,0,60914,40,0,40,0
166,1525059863,64745,0,7859,56886,0,56418,0,150587,400,27162,123025,0,122593,0
77,1525059863,10022,0,6574,3448,0,152,0,165,0,0,165,0,165,0
55,1525059863,11855,0,229,11626,0,11626,0,27095,0,0,27095,0,27095,0
251,1525059863,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
51,1525059863,1754,0,229,1525,0,1525,0,4196,0,0,4196,0,4196,0
79,1525059863,250,0,250,0,0,0,0,0,0,0,0,0,0,0
190,1525059863,1895,0,229,1666,0,1666,0,4316,0,0,4316,0,4316,0
58,1525059863,1317,0,229,1088,0,1088,0,4160,0,0,4160,0,4160,0
54,1525059863,6021,0,229,5792,0,5792,0,9164,0,0,9164,0,9164,0
52,1525059863,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525059863,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
63,1525059863,463,0,463,0,0,0,0,0,0,0,0,0,0,0
70,1525059863,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525059863,419922,63476,82148,274298,0,266196,0,657063,63736,134457,458870,0,451818,0
250,1525059863,38758,31668,988,6102,0,6102,0,51634,31668,836,19130,0,19130,0
1,1525059863,31668,31668,0,0,0,0,0,31668,31668,0,0,0,0,0
65,1525059863,47070,0,28704,18366,0,18366,0,44238,0,0,44238,0,44238,0
255,1525059863,0,0,0,0,0,0,0,38566,0,38566,0,0,0,0
50,1525059863,120088,0,229,119859,0,115989,0,96341,0,0,96341,0,89721,0
200,1525059863,25127,0,25047,80,0,80,0,60954,0,60914,40,0,40,0
166,1525059863,64745,0,7859,56886,0,56418,0,150587,400,27162,123025,0,122593,0
77,1525059863,10022,0,6574,3448,0,152,0,165,0,0,165,0,165,0
55,1525059863,11855,0,229,11626,0,11626,0,27095,0,0,27095,0,27095,0
251,1525059863,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
51,1525059863,1754,0,229,1525,0,1525,0,4196,0,0,4196,0,4196,0
79,1525059863,250,0,250,0,0,0,0,0,0,0,0,0,0,0
190,1525059863,1895,0,229,1666,0,1666,0,4316,0,0,4316,0,4316,0
58,1525059863,1317,0,229,1088,0,1088,0,4160,0,0,4160,0,4160,0
54,1525059863,6021,0,229,5792,0,5792,0,9164,0,0,9164,0,9164,0
52,1525059863,229,0,229,0,0,0,0,0,0,0,0,0,0,0
62,1525059863,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
63,1525059863,463,0,463,0,0,0,0,0,0,0,0,0,0,0
70,1525059863,229,0,229,0,0,0,0,0,0,0,0,0,0,0
200,1525060464,24053,0,24053,0,0,0,0,59366,0,59366,0,0,0,0
0.0.0.0,1525060464,409784,63532,71263,274989,0,266943,0,566113,63792,101553,400768,0,393636,0
50,1525060464,129923,0,229,129694,0,125824,0,105457,0,0,105457,0,98757,0
250,1525060464,46337,31696,905,13736,0,13736,0,79321,31696,1057,46568,0,46568,0
1,1525060464,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525060464,56829,0,229,56600,0,56288,0,101690,0,0,101690,0,101258,0
77,1525060464,13417,0,6803,6614,0,3374,0,8707,0,0,8707,0,8707,0
65,1525060464,37038,0,29658,7380,0,7380,0,10269,0,0,10269,0,10269,0
255,1525060464,0,0,0,0,0,0,0,41130,0,41130,0,0,0,0
55,1525060464,10535,0,1165,9370,0,9370,0,18649,0,0,18649,0,18649,0
59,1525060464,4167,0,229,3938,0,3938,0,8863,0,0,8863,0,8863,0
251,1525060464,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
53,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525060464,3374,0,0,3374,0,3374,0,8707,0,0,8707,0,8707,0
190,1525060464,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
79,1525060464,862,0,250,612,0,612,0,0,0,0,0,0,0,0
51,1525060464,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
62,1525060464,5420,0,229,5191,0,5191,0,12086,0,0,12086,0,12086,0
58,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
70,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
200,1525060464,24053,0,24053,0,0,0,0,59366,0,59366,0,0,0,0
0.0.0.0,1525060464,409784,63532,71263,274989,0,266943,0,566113,63792,101553,400768,0,393636,0
50,1525060464,129923,0,229,129694,0,125824,0,105457,0,0,105457,0,98757,0
250,1525060464,46337,31696,905,13736,0,13736,0,79321,31696,1057,46568,0,46568,0
1,1525060464,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525060464,56829,0,229,56600,0,56288,0,101690,0,0,101690,0,101258,0
77,1525060464,13417,0,6803,6614,0,3374,0,8707,0,0,8707,0,8707,0
65,1525060464,37038,0,29658,7380,0,7380,0,10269,0,0,10269,0,10269,0
255,1525060464,0,0,0,0,0,0,0,41130,0,41130,0,0,0,0
55,1525060464,10535,0,1165,9370,0,9370,0,18649,0,0,18649,0,18649,0
59,1525060464,4167,0,229,3938,0,3938,0,8863,0,0,8863,0,8863,0
251,1525060464,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
53,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525060464,3374,0,0,3374,0,3374,0,8707,0,0,8707,0,8707,0
190,1525060464,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
79,1525060464,862,0,250,612,0,612,0,0,0,0,0,0,0,0
51,1525060464,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
62,1525060464,5420,0,229,5191,0,5191,0,12086,0,0,12086,0,12086,0
58,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
70,1525060464,229,0,229,0,0,0,0,0,0,0,0,0,0,0
250,1525061065,35783,31696,912,3175,0,3175,0,41744,31696,760,9288,0,9288,0
0.0.0.0,1525061065,900181,70340,127793,702048,0,687314,0,4511944,64152,239921,4207871,0,4192816,0
1,1525061065,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
65,1525061065,27708,0,27708,0,0,0,0,0,0,0,0,0,0,0
255,1525061065,0,0,0,0,0,0,0,54814,0,54814,0,0,0,0
200,1525061065,59515,0,56221,3294,0,3294,0,181703,0,173036,8667,0,8667,0
166,1525061065,51837,0,229,51608,0,50996,0,108932,400,0,108532,0,107916,0
50,1525061065,148216,0,229,147987,0,137685,0,196111,0,0,196111,0,181672,0
77,1525061065,120129,0,8232,111897,0,108857,0,104384,0,0,104384,0,104384,0
55,1525061065,12048,0,229,11819,0,11819,0,28118,0,0,28118,0,28118,0
251,1525061065,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
63,1525061065,463,0,463,0,0,0,0,0,0,0,0,0,0,0
62,1525061065,2702,0,697,2005,0,2005,0,18970,0,0,18970,0,18970,0
58,1525061065,2567,0,229,2338,0,2338,0,4547,0,0,4547,0,4547,0
59,1525061065,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525061065,2613,0,229,2384,0,2384,0,4341,0,0,4341,0,4341,0
53,1525061065,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525061065,2803,0,250,2553,0,2553,0,5358,0,0,5358,0,5358,0
190,1525061065,4908,0,229,4679,0,4679,0,16746,0,0,16746,0,16746,0
69,1525061065,234,0,234,0,0,0,0,0,0,0,0,0,0,0
250,1525061065,35783,31696,912,3175,0,3175,0,41744,31696,760,9288,0,9288,0
0.0.0.0,1525061065,900181,70340,127793,702048,0,687314,0,4511944,64152,239921,4207871,0,4192816,0
1,1525061065,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
65,1525061065,27708,0,27708,0,0,0,0,0,0,0,0,0,0,0
255,1525061065,0,0,0,0,0,0,0,54814,0,54814,0,0,0,0
200,1525061065,59515,0,56221,3294,0,3294,0,181703,0,173036,8667,0,8667,0
166,1525061065,51837,0,229,51608,0,50996,0,108932,400,0,108532,0,107916,0
50,1525061065,148216,0,229,147987,0,137685,0,196111,0,0,196111,0,181672,0
77,1525061065,120129,0,8232,111897,0,108857,0,104384,0,0,104384,0,104384,0
55,1525061065,12048,0,229,11819,0,11819,0,28118,0,0,28118,0,28118,0
251,1525061065,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
63,1525061065,463,0,463,0,0,0,0,0,0,0,0,0,0,0
62,1525061065,2702,0,697,2005,0,2005,0,18970,0,0,18970,0,18970,0
58,1525061065,2567,0,229,2338,0,2338,0,4547,0,0,4547,0,4547,0
59,1525061065,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525061065,2613,0,229,2384,0,2384,0,4341,0,0,4341,0,4341,0
53,1525061065,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525061065,2803,0,250,2553,0,2553,0,5358,0,0,5358,0,5358,0
190,1525061065,4908,0,229,4679,0,4679,0,16746,0,0,16746,0,16746,0
69,1525061065,234,0,234,0,0,0,0,0,0,0,0,0,0,0
50,1525061666,132769,0,229,132540,0,122318,0,131229,0,0,131229,0,117364,0
0.0.0.0,1525061666,5089703,63588,132090,4894025,0,4876492,0,61115754,63848,206366,60845540,0,60825369,0
255,1525061666,0,0,0,0,0,0,0,52020,0,52020,0,0,0,0
250,1525061666,49216,31724,760,16732,0,16732,0,80344,31724,760,47860,0,47860,0
1,1525061666,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525061666,39242,0,39162,80,0,80,0,89268,0,89228,40,0,40,0
166,1525061666,154854,0,7385,147469,0,147157,0,275047,0,5703,269344,0,268912,0
65,1525061666,18894,0,18894,0,0,0,0,0,0,0,0,0,0,0
77,1525061666,976518,0,5645,970873,0,967577,0,32527995,0,0,32527995,0,32527995,0
251,1525061666,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525061666,10256,0,0,10256,0,10256,0,23091,0,0,23091,0,23091,0
69,1525061666,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
190,1525061666,629,0,229,400,0,400,0,277,0,0,277,0,277,0
51,1525061666,1896,0,229,1667,0,1667,0,4316,0,0,4316,0,4316,0
70,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525061666,6764,0,229,6535,0,6535,0,14370,0,0,14370,0,14370,0
54,1525061666,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
63,1525061666,234,0,234,0,0,0,0,0,0,0,0,0,0,0
62,1525061666,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
58,1525061666,4978,0,0,4978,0,4978,0,4587,0,0,4587,0,4587,0
53,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
50,1525061666,132769,0,229,132540,0,122318,0,131229,0,0,131229,0,117364,0
0.0.0.0,1525061666,5089703,63588,132090,4894025,0,4876492,0,61115754,63848,206366,60845540,0,60825369,0
255,1525061666,0,0,0,0,0,0,0,52020,0,52020,0,0,0,0
250,1525061666,49216,31724,760,16732,0,16732,0,80344,31724,760,47860,0,47860,0
1,1525061666,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525061666,39242,0,39162,80,0,80,0,89268,0,89228,40,0,40,0
166,1525061666,154854,0,7385,147469,0,147157,0,275047,0,5703,269344,0,268912,0
65,1525061666,18894,0,18894,0,0,0,0,0,0,0,0,0,0,0
77,1525061666,976518,0,5645,970873,0,967577,0,32527995,0,0,32527995,0,32527995,0
251,1525061666,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525061666,10256,0,0,10256,0,10256,0,23091,0,0,23091,0,23091,0
69,1525061666,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
190,1525061666,629,0,229,400,0,400,0,277,0,0,277,0,277,0
51,1525061666,1896,0,229,1667,0,1667,0,4316,0,0,4316,0,4316,0
70,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525061666,6764,0,229,6535,0,6535,0,14370,0,0,14370,0,14370,0
54,1525061666,2272,0,0,2272,0,2272,0,4547,0,0,4547,0,4547,0
63,1525061666,234,0,234,0,0,0,0,0,0,0,0,0,0,0
62,1525061666,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
58,1525061666,4978,0,0,4978,0,4978,0,4587,0,0,4587,0,4587,0
53,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525061666,229,0,229,0,0,0,0,0,0,0,0,0,0,0
200,1525062267,23526,0,23526,0,0,0,0,54210,0,54210,0,0,0,0
0.0.0.0,1525062267,2687113,63560,91964,2531589,0,2523191,0,24241769,63848,117312,24060609,0,24053045,0
65,1525062267,29518,0,23730,5788,0,5788,0,9284,0,0,9284,0,9284,0
255,1525062267,0,0,0,0,0,0,0,54332,0,54332,0,0,0,0
250,1525062267,41386,31724,988,8674,0,8674,0,54939,31724,836,22379,0,22379,0
1,1525062267,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
77,1525062267,30838,0,5645,25193,0,21953,0,5292,0,0,5292,0,5292,0
166,1525062267,62657,0,3412,59245,0,58777,0,94986,400,2305,92281,0,91849,0
